"PropertyID","SALE TYPE","PROPERTY TYPE","CITY","STATE OR PROVINCE","ZIP OR POSTAL CODE","PRICE","BEDS","BATHS","LOCATION","SQUARE FEET","LOT SIZE","YEAR BUILT","$/SQUARE FEET","SOURCE","INTERESTED","LATITUDE","LONGITUDE"
3705,"MLS Listing","Single Family Residential","Vallejo","CA",94591,899995,10,7,"Vallejo",2600,11000,1954,346,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",38.0810626,-122.2205827
3706,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94118,1795000,5,3,"Inner Richmond",3118,3240,1907,576,"San Francisco MLS","Y",37.7822304,-122.4661914
3707,"MLS Listing","Single Family Residential","Oakland","CA",94605,559000,3,1,"Alameda County",908,3300,1927,616,"BAREIS","Y",37.7665018,-122.1722324
3708,"MLS Listing","Vacant Land","Daly City","CA",94014,4250000,3,2.5,"Original Daly City",2091.53,10867,2020,772.32,"San Francisco MLS","Y",37.7075407,-122.457103
3709,"MLS Listing","Single Family Residential","San Francisco","CA",94115,9995000,7,5.5,"Pacific Heights",5625,5304,1908,1777,"San Francisco MLS","Y",37.7922362,-122.445242
3710,"MLS Listing","Single Family Residential","FOSTER CITY","CA",94404,1600000,3,2.5,"FOSTER CITY",1550,3135,1986,1032,"MLSListings","Y",37.5344457,-122.2680813
3711,"MLS Listing","Other","SAN LEANDRO","CA",94578,1299999,3,2.5,"SAN LEANDRO",2091.53,20800,2020,772.32,"MLSListings","Y",37.7003534,-122.1054163
3712,"MLS Listing","Mobile/Manufactured Home","Bay Point","CA",94565,179000,3,2,"Bay Point",1092,1228819.79,2020,164,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",38.0322987,-121.9618863
3713,"MLS Listing","Condo/Co-op","MILLBRAE","CA",94030,799888,2,2,"MILLBRAE",1150,1228819.79,1973,696,"MLSListings","Y",37.5827531,-122.4029973
3714,"MLS Listing","Single Family Residential","MENLO PARK","CA",94025,1949000,3,2.5,"MENLO PARK",2140,1950,1976,911,"MLSListings","Y",37.421665,-122.221321
3715,"MLS Listing","Single Family Residential","ATHERTON","CA",94027,32500000,6,7.5,"ATHERTON",8090,77560,1965,4017,"MLSListings","Y",37.4553733,-122.2007664
3716,"MLS Listing","Condo/Co-op","Albany","CA",94706,585888,2,2,"Albany",1170,1228819.79,1988,501,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8972189,-122.3074576
3717,"MLS Listing","Other","SAN JOSE","CA",95140,799000,3,2.5,"SAN JOSE",2091.53,1369962,2020,772.32,"MLSListings","Y",37.375498,-121.772445
3718,"MLS Listing","Condo/Co-op","Albany","CA",94706-1006,519000,2,2,"Gateview",1040,1228819.79,1977,499,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8946309,-122.3065295
3719,"MLS Listing","Condo/Co-op","Albany","CA",94706-1006,499000,2,2,"Gateview",1113,1228819.79,1977,448,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8946309,-122.3065295
3720,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94115,5550000,6,4.5,"Pacific Heights",2091.53,3829,1925,772.32,"San Francisco MLS","Y",37.7936031,-122.4305939
3721,"MLS Listing","Vacant Land","EL GRANADA","CA",94019,425000,3,2.5,"EL GRANADA",2091.53,7847,2020,772.32,"MLSListings","Y",37.5079908,-122.4651011
3722,"MLS Listing","Condo/Co-op","San Francisco","CA",94115,2900000,3,2.5,"Pacific Heights",2627,1228819.79,1925,1104,"San Francisco MLS","Y",37.7936031,-122.4305939
3723,"MLS Listing","Condo/Co-op","San Francisco","CA",94115,1495000,3,2,"Anza Vista",1460,1228819.79,1983,1024,"San Francisco MLS","Y",37.7801947,-122.4392774
3724,"MLS Listing","Single Family Residential","HILLSBOROUGH","CA",94010,9950000,5,6,"HILLSBOROUGH",8640,29703,1950,1152,"MLSListings","Y",37.5765892,-122.3734038
3725,"MLS Listing","Condo/Co-op","BELMONT","CA",94002,899000,1,1,"BELMONT",887,1228819.79,2019,1014,"MLSListings","Y",37.5262512,-122.2835761
3726,"MLS Listing","Vacant Land","El Sobrante","CA",94803,415000,3,2.5,"El Sobrante",2091.53,27007,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9638554,-122.2954848
3727,"MLS Listing","Condo/Co-op","San Francisco","CA",94110,1225000,2,3,"Inner Mission",1825,1228819.79,2002,671,"San Francisco MLS","Y",37.7587767,-122.4122605
3728,"MLS Listing","Multi-Family (2-4 Unit)","REDWOOD CITY","CA",94061,1500000,3,2.5,"REDWOOD CITY",1880,5664,1943,798,"MLSListings","Y",37.4704113,-122.2194856
3729,"MLS Listing","Condo/Co-op","San Francisco","CA",94117,1795000,2,1.5,"Buena Vista Park",1585,1228819.79,1924,1132,"San Francisco MLS","Y",37.7641973,-122.4470443
3730,"MLS Listing","Single Family Residential","San Francisco","CA",94127,1375000,3,2,"Miraloma Park",1230,3637,1950,1118,"San Francisco MLS","Y",37.7406464,-122.4520798
3731,"MLS Listing","Ranch","Nicasio","CA",94946,6800000,3,3,"Nicasio",2091.53,2654982,2009,772.32,"BAREIS","Y",38.053565,-122.700367
3732,"MLS Listing","Vacant Land","Alamo","CA",94507,999000,3,2.5,"Alamo",2091.53,41382,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.874736,-122.05085
3733,"MLS Listing","Mobile/Manufactured Home","SAN JOSE","CA",95134,135000,2,1,"SAN JOSE",720,1228819.79,1975,188,"MLSListings","Y",37.4110858,-121.945289
3734,"MLS Listing","Condo/Co-op","San Francisco","CA",94133,1995000,2,2.5,"Russian Hill",1550,1228819.79,1922,1287,"San Francisco MLS","Y",37.8000344,-122.4162758
3735,"MLS Listing","Condo/Co-op","San Francisco","CA",94105,1495000,2,2,"South Beach",1317,1228819.79,2008,1135,"San Francisco MLS","Y",37.7895974,-122.3911965
3736,"MLS Listing","Multi-Family (2-4 Unit)","OAKLAND","CA",94603,950000,3,2.5,"OAKLAND",3002,8323,1927,316,"MLSListings","Y",37.7491828,-122.1701924
3737,"MLS Listing","Single Family Residential","San Francisco","CA",94123,8995000,5,5.5,"Pacific Heights",5075,3023,1900,1772,"San Francisco MLS","Y",37.7941368,-122.4419686
3738,"MLS Listing","Mobile/Manufactured Home","SUNNYVALE","CA",94089,114000,2,2,"SUNNYVALE",1464,1228819.79,1972,78,"MLSListings","Y",37.4021054,-121.9996218
3739,"MLS Listing","Multi-Family (5+ Unit)","San Francisco","CA",94115,5749500,5,2.5,"Pacific Heights",3870,2574,1900,1486,"San Francisco MLS","Y",37.7891775,-122.4375999
3740,"MLS Listing","Other","HALF MOON BAY","CA",94019,4500000,3,2.5,"HALF MOON BAY",2091.53,196020,2020,772.32,"MLSListings","Y",37.4635519,-122.4285862
3741,"MLS Listing","Condo/Co-op","Antioch","CA",94509,200000,2,1,"Contra Loma Ests",903,1228819.79,1969,221,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",38.0044749,-121.8216147
3742,"MLS Listing","Condo/Co-op","San Francisco","CA",94107,588000,0,1,"South Beach",510,1228819.79,1907,1153,"San Francisco MLS","Y",37.7836993,-122.3935806
3743,"MLS Listing","Condo/Co-op","San Francisco","CA",94102,1050000,1,1,"Hayes Valley",850,1228819.79,2010,1235,"San Francisco MLS","Y",37.7768206,-122.4214831
3744,"MLS Listing","Single Family Residential","Oakland","CA",94603,649000,4,2,"Columbia Gardens",1118,4125,1943,581,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7333734,-122.1940493
3745,"MLS Listing","Single Family Residential","SAN JOSE","CA",95128,965000,2,1,"SAN JOSE",1211,6314,1947,797,"MLSListings","Y",37.3220957,-121.9349783
3746,"MLS Listing","Condo/Co-op","San Francisco","CA",94109,625000,1,1,"Downtown",554,1228819.79,2009,1128,"San Francisco MLS","Y",37.7887088,-122.418398
3747,"MLS Listing","Multi-Family (2-4 Unit)","Vallejo","CA",94590,829900,7,3,"Vallejo 4",2091.53,24000,2020,772.32,"BAREIS","Y",38.10643,-122.233806
3748,"MLS Listing","Townhouse","SAN JOSE","CA",95111,615000,4,2.5,"SAN JOSE",1461,1496,1969,421,"MLSListings","Y",37.287201,-121.831168
3749,"MLS Listing","Single Family Residential","Orinda","CA",94563,6250000,5,6,"Orinda C.C.",7199,38000,1940,868,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9006752,-122.1852699
3750,"MLS Listing","Condo/Co-op","San Francisco","CA",94102,719000,1,1,"Hayes Valley",712,1228819.79,2020,1010,"San Francisco MLS","Y",37.7781581,-122.4261091
3751,"MLS Listing","Townhouse","Pleasant Hill","CA",94523,549950,2,1.5,"Golf Ridge",1352,900,1972,407,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.970542,-122.086679
3752,"MLS Listing","Other","SAN JOSE","CA",95112,2000000,3,2.5,"SAN JOSE",2624,13347,1926,762,"MLSListings","Y",37.3436643,-121.8965715
3753,"MLS Listing","Condo/Co-op","San Francisco","CA",94105,809500,1,1,"South Beach",710,1228819.79,2008,1140,"San Francisco MLS","Y",37.7860625,-122.3921764
3754,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95112,565888,1,1,"SAN JOSE",710,1228819.79,2006,797,"MLSListings","Y",37.326481,-121.879325
3755,"MLS Listing","Single Family Residential","PALO ALTO","CA",94301,3395000,4,3,"PALO ALTO",2212,3831,2016,1535,"MLSListings","Y",37.4492478,-122.1549053
3756,"MLS Listing","Single Family Residential","SAN JOSE","CA",95112,1100000,6,3,"SAN JOSE",1992,4398,1981,552,"MLSListings","Y",37.340943,-121.8768294
3757,"MLS Listing","Single Family Residential","Sunol","CA",94586,949888,3,1,"Kilkare Woods",1646,22800,1931,577,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.6262383,-121.9114202
3758,"MLS Listing","Single Family Residential","Larkspur","CA",94939,2895000,3,2,"Larkspur",2328,18901,1977,1244,"BAREIS","Y",37.9425488,-122.5267428
3759,"MLS Listing","Single Family Residential","DALY CITY","CA",94014,1098000,4,3,"DALY CITY",2150,2500,1988,511,"MLSListings","Y",37.7041331,-122.4556696
3760,"MLS Listing","Vacant Land","Woodacre","CA",94973,227000,3,2.5,"San Geronimo Valley",2091.53,17681,2020,772.32,"BAREIS","Y",38.009895,-122.6438358
3761,"MLS Listing","Vacant Land","Hayward","CA",94541,420000,3,2.5,"Hayward",2091.53,9047,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.671815,-122.064405
3762,"MLS Listing","Condo/Co-op","SAN FRANCISCO","CA",94117,1488000,2,2.5,"SAN FRANCISCO",1600,3188,1900,930,"MLSListings","Y",37.769588,-122.4452948
3763,"MLS Listing","Multi-Family (2-4 Unit)","CAMPBELL","CA",95008,2100000,3,2.5,"CAMPBELL",3624,8125,1964,579,"MLSListings","Y",37.2784294,-121.9524437
3764,"MLS Listing","Single Family Residential","San Francisco","CA",94124,1459000,4,3,"Bayview",2112,2500,1932,691,"San Francisco MLS","Y",37.7311543,-122.3862467
3765,"MLS Listing","Condo/Co-op","Pleasant Hill","CA",94523,364999,2,1,"Camelback North",801,1228819.79,1973,456,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9760992,-122.0707919
3766,"MLS Listing","Condo/Co-op","San Francisco","CA",94110,1550000,2,2.5,"Mission Dolores",2091.53,1228819.79,2013,772.32,"San Francisco MLS","Y",37.7603068,-122.4217619
3767,"MLS Listing","Multi-Family (5+ Unit)","San Francisco","CA",94117,8500000,17,2.5,"Parnassus/Ashbury Heights",12450,4996,1904,683,"San Francisco MLS","Y",37.7656435,-122.4501911
3768,"MLS Listing","Vacant Land","San Pablo","CA",94806,550000,3,2.5,"San Pablo",2091.53,42426,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.956689,-122.327669
3769,"MLS Listing","Single Family Residential","Oakland","CA",94611,1100000,4,2,"Piedmont Avenue",1944,5770,1946,566,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.820789,-122.252273
3770,"MLS Listing","Single Family Residential","Oakland","CA",94611,1050000,4,2,"Piedmont Avenue",1796,5920,1946,585,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8207408,-122.2524427
3771,"MLS Listing","Mobile/Manufactured Home","REDWOOD CITY","CA",94063,179000,3,2,"REDWOOD CITY",1125,1228819.79,1997,159,"MLSListings","Y",37.4859571,-122.1899988
3772,"MLS Listing","Condo/Co-op","Emeryville","CA",94608,575000,1,1,"Emeryville",792,1228819.79,2020,726,"San Francisco MLS","Y",37.8377597,-122.3069786
3773,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94110,2850000,16,8,"Inner Mission",4590,2125,1907,621,"San Francisco MLS","Y",37.7620133,-122.4198467
3774,"MLS Listing","Condo/Co-op","San Francisco","CA",94109,825000,1,1,"Pacific Heights",745,1228819.79,2001,1107,"San Francisco MLS","Y",37.7934317,-122.4234277
3775,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94108,1650000,3,2.5,"North Beach",2280,888,1907,724,"San Francisco MLS","Y",37.7937974,-122.4054791
3776,"MLS Listing","Mobile/Manufactured Home","SAN JOSE","CA",95111,199900,3,2,"SAN JOSE",960,1228819.79,1977,208,"MLSListings","Y",37.2957573,-121.8408934
3777,"MLS Listing","Condo/Co-op","SAN JOSE","CA",95133,540000,2,2,"SAN JOSE",975,1228819.79,1981,554,"MLSListings","Y",37.373926,-121.850232
3778,"MLS Listing","Vacant Land","Oakland","CA",94611,157500,3,2.5,"Oakland",2091.53,13850,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8438284,-122.2017913
3779,"MLS Listing","Multi-Family (2-4 Unit)","SAN JOSE","CA",95112,1949880,3,2.5,"SAN JOSE",3360,4625,1950,580,"MLSListings","Y",37.344581,-121.8957712
3780,"MLS Listing","Condo/Co-op","Sausalito","CA",94965,3395000,3,3.5,"Sausalito",3490,16008,2016,973,"BAREIS","Y",37.8549902,-122.4815196
3781,"MLS Listing","Single Family Residential","South San Francisco","CA",94080-1621,1198000,4,3,"South San Francisco",1714,4000,1941,699,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.6663384,-122.4108667
3782,"MLS Listing","Condo/Co-op","San Francisco","CA",94103,675000,2,1,"Van Ness/Civic Center",787,1228819.79,1917,858,"San Francisco MLS","Y",37.7676827,-122.4175037
3783,"MLS Listing","Single Family Residential","PACIFICA","CA",94044,1988000,5,4,"PACIFICA",2810,14000,1973,707,"MLSListings","Y",37.5960075,-122.4636416
3784,"MLS Listing","Single Family Residential","SAN JOSE","CA",95125,1099999,3,2,"SAN JOSE",1087,3757,1929,1012,"MLSListings","Y",37.3138631,-121.891414
3785,"MLS Listing","Vacant Land","LOS ALTOS HILLS","CA",94022,1675000,3,2.5,"LOS ALTOS HILLS",2091.53,54703,2020,772.32,"MLSListings","Y",37.3750278,-122.1497424
3786,"MLS Listing","Condo/Co-op","San Francisco","CA",94103,875000,2,1,"Van Ness/Civic Center",765,1228819.79,1917,1144,"San Francisco MLS","Y",37.7676827,-122.4175037
3787,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94595,600000,2,2,"Rossmoor",1141,1228819.79,1990,526,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8721116,-122.0747758
3788,"MLS Listing","Other","SOUTH SAN FRANCISCO","CA",94080,3150000,3,2.5,"SOUTH SAN FRANCISCO",4700,7978,1950,670,"MLSListings","Y",37.6586895,-122.4091852
3789,"MLS Listing","Condo/Co-op","San Rafael","CA",94903,499000,2,2,"San Rafael",1150,1228819.79,1985,434,"BAREIS","Y",38.0040837,-122.549327
3790,"MLS Listing","Mobile/Manufactured Home","Hayward","CA",94544,228000,2,2,"Hayward",1444,1228819.79,2020,158,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.620221,-122.063828
3791,"MLS Listing","Vacant Land","Richmond","CA",94804,149900,3,2.5,"Richmond/San Pablo",2091.53,15246,2020,772.32,"San Francisco MLS","Y",37.9290924,-122.2938205
3792,"MLS Listing","Condo/Co-op","San Francisco","CA",94121,1388000,3,2,"Central Richmond",1457,1228819.79,2020,953,"San Francisco MLS","Y",37.7823411,-122.4834247
3793,"MLS Listing","Condo/Co-op","San Francisco","CA",94103,354852,1,1,"South of Market",631,1228819.79,2015,562,"San Francisco MLS","Y",37.7752826,-122.4164899
3794,"MLS Listing","Mobile/Manufactured Home","Pleasanton","CA",94566,187500,2,2,"Pleasanton",1512,1228819.79,2020,124,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.6668006,-121.8508533
3795,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94595,208000,1,1,"Waterford",601,1228819.79,1990,346,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8724186,-122.0752408
3796,"MLS Listing","Multi-Family (2-4 Unit)","San Francisco","CA",94110,1175000,4,2,"Noe Valley",2000,1995,1900,588,"San Francisco MLS","Y",37.7516274,-122.4226471
3797,"MLS Listing","Vacant Land","Brentwood","CA",94513,975000,3,2.5,"Brentwood",2091.53,16553,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9588129,-121.6990376
3798,"MLS Listing","Vacant Land","Fremont","CA",94539,689950,3,2.5,"Fremont",2091.53,106007,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.550838,-121.917772
3799,"MLS Listing","Condo/Co-op","SANTA CLARA","CA",95051,699000,2,2,"SANTA CLARA",1067,1228819.79,1971,655,"MLSListings","Y",37.346188,-121.994743
3800,"MLS Listing","Vacant Land","Richmond","CA",94801,169900,3,2.5,"Richmond",2091.53,9214,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.922542,-122.384528
3801,"MLS Listing","Condo/Co-op","San Francisco","CA",94115,699900,1,1,"Pacific Heights",2091.53,1228819.79,1907,772.32,"San Francisco MLS","Y",37.7877242,-122.4446141
3802,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94595,519000,2,2,"Rossmoor",1054,1228819.79,1965,492,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8751931,-122.0804312
3803,"MLS Listing","Condo/Co-op","San Francisco","CA",94115,1425000,3,2,"Pacific Heights",1177,1228819.79,1922,1211,"San Francisco MLS","Y",37.7892176,-122.4295378
3804,"MLS Listing","Condo/Co-op","Oakland","CA",94607,599000,1,1,"Jack London Sq.",909,1228819.79,2003,659,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7940646,-122.2679789
3805,"MLS Listing","Mobile/Manufactured Home","SUNNYVALE","CA",94089,385000,3,2,"SUNNYVALE",1520,1228819.79,2009,253,"MLSListings","Y",37.384424,-122.0445684
3806,"MLS Listing","Single Family Residential","PALO ALTO","CA",94306,2700000,4,3.5,"PALO ALTO",2200,4908,2020,1227,"MLSListings","Y",37.4221486,-122.131336
3807,"MLS Listing","Condo/Co-op","Oakland","CA",94607,639000,1,1.5,"West Oakland",1716,1228819.79,2015,372,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8115089,-122.2935239
3808,"MLS Listing","Condo/Co-op","San Francisco","CA",94107,490671,1,1,"Yerba Buena",658,1228819.79,2001,746,"San Francisco MLS","Y",37.7807672,-122.4021418
3809,"MLS Listing","Single Family Residential","San Francisco","CA",94112,1299000,3,3,"Excelsior",1453,2478,1951,894,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7230745,-122.42502
3810,"MLS Listing","Vacant Land","Hayward","CA",94542,1995000,3,2.5,"Hayward",2091.53,1184396,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.671655,-122.026593
3811,"MLS Listing","Single Family Residential","Lafayette","CA",94549,25000000,8,10,"Happy Valley",22451,299692,1991,1114,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9057545,-122.1479591
3812,"MLS Listing","Single Family Residential","Nicasio","CA",94946,1890000,4,3.5,"Nicasio",3500,531432,1991,540,"BAREIS","Y",38.080609,-122.757491
3813,"MLS Listing","Condo/Co-op","SANTA CLARA","CA",95054,668000,2,2,"SANTA CLARA",1092,1228819.79,1982,612,"MLSListings","Y",37.392122,-121.9638507
3814,"MLS Listing","Vacant Land","Orinda","CA",94563,550000,3,2.5,"Orinda",2091.53,66120,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.867976,-122.169212
3815,"MLS Listing","Multi-Family (2-4 Unit)","Oakland","CA",94606,799000,8,5,"Oakland",2749,3150,1890,291,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7899646,-122.2385561
3816,"MLS Listing","Multi-Family (2-4 Unit)","Oakland","CA",94606,659000,4,2,"Oakland",1771,5632,1939,372,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.7978974,-122.236739
3817,"MLS Listing","Vacant Land","Oakland","CA",94611,149000,3,2.5,"Montclair",2091.53,5050,2020,772.32,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.8318837,-122.1974284
3818,"MLS Listing","Multi-Family (2-4 Unit)","Hayward","CA",94544,1450000,8,4,"Hayward",8597,8597,1962,169,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.6341038,-122.0666553
3819,"MLS Listing","Single Family Residential","San Francisco","CA",94134,875000,2,1,"Visitacion Valley",875,4990,1900,1000,"San Francisco MLS","Y",37.7190629,-122.4064572
3820,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94596,869500,2,2,"Walnut Creek",1105,63335,2018,787,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.910195,-122.066411
3821,"MLS Listing","Townhouse","UNION CITY","CA",94587,800000,4,2.5,"UNION CITY",1632,1840,1972,490,"MLSListings","Y",37.590753,-122.079375
3822,"MLS Listing","Condo/Co-op","SAN FRANCISCO","CA",94102,620000,0,1,"SAN FRANCISCO",326,1228819.79,2016,1902,"MLSListings","Y",37.7790409,-122.4231102
3823,"MLS Listing","Single Family Residential","SAN JOSE","CA",95126,829000,2,1,"SAN JOSE",1260,4732,1925,658,"MLSListings","Y",37.3392338,-121.9294671
3824,"MLS Listing","Vacant Land","BAY POINT","CA",94565,295000,3,2.5,"BAY POINT",2091.53,19166,2020,772.32,"MLSListings","Y",38.0238856,-121.9320353
3825,"MLS Listing","Condo/Co-op","Walnut Creek","CA",94597,549000,2,2,"Walnut Creek",998,1228819.79,1990,550,"bridgeMLS, Bay East AOR, or Contra Costa AOR","Y",37.9184154,-122.0582437
3826,"MLS Listing","Single Family Residential","BELMONT","CA",94002,4200000,5,5.5,"BELMONT",4500,24913,2020,933,"MLSListings","Y",37.5115283,-122.2998485
3827,"MLS Listing","Single Family Residential","Woodacre","CA",94973,1325000,3,2,"San Geronimo Valley",2500,41822,1982,530,"BAREIS","Y",38.0121912,-122.6531211
3828,"MLS Listing","Mobile/Manufactured Home","SAN JOSE","CA",95131,289900,3,2,"SAN JOSE",1922,1228819.79,2000,151,"MLSListings","Y",37.3964419,-121.9027708
